posX,posY,depth,count
33,2483,3,17
33,2666,2,11
33,2742,1,5
33,2917,1,4
33,2920,2,11
33,2938,1,5
33,3375,1,5
33,3438,1,4
1783,122,9,42
1783,136,10,46
33,139,7,32
1783,155,4,22
1783,324,5,21
1783,738,5,31
1783,985,3,16
1783,1125,3,12
1783,1225,4,20
1783,1248,4,22
1783,1271,4,27
1783,1350,2,8
1783,1457,2,11
1783,1460,4,23
1783,1702,2,10
1783,1713,4,22
98,1717,9,31
99,338,10,35
99,450,9,33
99,777,7,29
99,965,8,30
99,1022,6,36
99,1433,5,32
99,1658,4,22
100,706,4,20
100,757,5,23
100,851,4,24
100,1250,3,15
99,1481,6,29
100,1696,1,5
101,418,1,3
100,1354,2,8
101,18,1,5
98,1707,10,36
99,1677,5,32
99,1703,5,31
100,131,6,36
100,1268,3,15
100,1351,2,9
100,1448,2,9
99,1611,5,27
100,1699,3,14
101,20,2,11
1783,1724,3,17
1783,1878,6,33
99,1910,9,42
1783,1924,4,18
1783,1934,7,25
1783,1964,1,4
1783,2053,7,36
1783,2091,6,27
1783,2151,5,32
99,2281,7,37
1783,2283,1,5
1783,2536,3,13
99,2855,5,30
100,2298,4,21
100,2299,4,23
99,2383,8,34
99,2439,7,40
99,2595,6,25
1783,2885,1,5
1784,1896,1,5
1784,2195,1,5
1783,2940,1,4
1784,2105,1,4
1783,2244,3,17
1784,1925,2,9
1784,2251,1,3
1783,2305,4,24
1783,2662,3,17
1784,2838,1,3
1783,2873,2,8
100,3039,2,8
100,3091,1,3
98,3351,10,39
99,1856,10,35
99,2499,6,26
99,3216,5,30
100,1882,5,33
100,1996,5,27
99,2260,9,40
99,2543,7,29
100,2579,5,23
99,3119,7,25
99,3351,5,30
100,2098,5,29
100,2577,5,21
100,3235,3,16
100,3308,2,7
100,3382,2,8
99,3421,5,24
101,1933,1,4
101,2665,1,4
100,3406,3,13
1848,757,10,36
1848,826,10,33
1850,850,1,3
1848,1072,9,35
1848,1333,9,45
1849,140,8,36
33,145,4,27
1849,187,8,27
33,217,3,13
1850,240,2,8
33,269,2,11
1849,288,8,40
33,426,2,11
34,287,1,5
1849,1105,6,26
1849,1231,5,30
1850,160,4,24
1850,808,2,8
1850,894,2,11
1848,1233,10,41
1849,178,8,37
1849,306,8,29
1849,565,8,30
1850,1,5,33
33,281,1,4
1850,434,4,20
33,436,2,9
33,577,1,5
33,674,2,8
33,676,2,7
33,732,2,11
33,758,1,4
1850,758,1,4
1850,986,2,9
33,993,1,3
33,1037,1,3
34,376,1,3
34,839,1,4
33,1507,1,4
34,177,1,5
34,449,1,3
33,666,3,14
33,801,3,18
33,1473,2,9
34,761,2,7
33,964,2,11
1850,1520,1,3
1849,1597,5,28
33,1632,2,8
33,1646,1,4
1783,53,6,27
1783,91,5,28
1783,99,8,30
1783,105,4,21
1783,314,2,11
1783,354,3,16
1783,504,2,10
1783,589,2,8
1783,601,2,9
1783,646,3,13
1783,773,4,21
1783,804,1,3
1783,822,3,12
1783,825,3,18
1783,826,3,13
1783,831,2,9
1783,832,3,18
1783,844,1,5
1783,919,2,9
1783,985,3,14
1783,1014,1,3
1783,1125,3,16
1783,1227,1,3
1783,1253,1,3
1783,1350,2,7
1784,434,1,5
1784,661,1,3
1850,1032,1,5
1783,1225,4,28
1783,1248,4,19
1783,1271,4,27
33,1835,1,4
33,1841,1,4
33,1849,9,44
33,1863,8,40
33,1912,3,13
33,1957,1,4
33,2027,1,3
33,2071,4,25
33,2077,3,15
33,2122,6,27
33,2130,5,27
33,2181,2,8
33,2299,3,16
33,2341,1,4
33,2375,1,4
33,2429,2,8
33,2451,3,17
33,2474,1,4
33,2483,3,18
33,2666,2,8
33,2742,1,3
33,2775,2,11
33,2895,2,8
33,2917,1,3
33,2920,2,10
33,2938,1,5
34,1779,1,5
34,1811,1,5
33,3375,1,4
33,3438,1,5
1783,155,4,25
34,166,2,11
1784,197,1,4
1783,324,5,22
33,354,3,18
34,382,2,7
1784,473,1,4
1783,935,6,29
1783,1004,6,33
1783,1119,6,23
1783,1538,2,11
1783,1590,1,5
1784,1057,1,5
1783,1593,1,4
1784,708,1,5
1783,1155,6,23
1783,1285,5,33
1784,141,2,11
1783,588,7,38
1783,1457,2,9
1783,1702,2,7
1784,134,2,9
34,160,3,12
1783,738,5,21
1784,177,3,18
33,583,4,18
33,777,4,27
33,1017,3,13
34,205,4,27
1784,338,3,15
34,519,3,17
33,813,5,24
33,895,3,14
33,1102,4,25
34,522,2,8
34,973,2,7
34,1026,1,5
1784,1104,2,11
33,1113,3,13
1784,1119,2,11
1783,1292,7,37
1784,1305,1,3
1784,1356,1,3
33,1413,3,15
1784,1427,1,5
33,1541,2,7
34,148,4,21
34,1117,1,5
34,1201,1,5
34,1520,1,4
35,128,1,4
35,544,1,5
33,1734,5,24
34,1556,2,10
1783,1724,3,14
1784,1641,1,5
31,1781,3,16
1781,1791,8,35
31,1826,2,10
1783,1834,5,28
1783,1836,10,44
1781,1842,4,25
1783,1843,9,45
1781,1924,1,3
1781,1929,2,8
1781,1954,2,7
1783,1964,1,5
1781,1987,1,3
1781,2014,2,10
1781,2033,3,18
1783,2046,6,31
1783,2053,7,40
1781,2057,4,21
1783,2244,3,18
1783,2283,1,5
1783,2662,3,15
1783,2885,1,4
1783,2940,1,5
1784,2105,1,3
1781,2160,1,4
1782,1883,2,9
1782,2239,1,5
1781,2437,2,11
1783,2673,4,23
1784,2251,1,5
1781,2273,3,12
1781,2735,3,13
1781,2770,2,10
1781,2962,1,4
1781,2983,2,8
1781,3104,1,5
1781,3140,1,5
1781,3234,2,11
1781,3319,2,8
1781,3371,1,3
1781,3373,1,5
1783,3392,2,7
1781,3429,1,3
1781,3456,2,10
1782,2303,1,4
1782,2563,2,7
1782,2769,2,7
1782,3004,1,4
1783,3471,1,5
1784,2118,3,13
1783,2468,4,20
1783,2513,4,26
1783,2735,4,28
1783,3418,3,18
1784,177,3,18
33,583,4,24
34,287,1,3
34,376,1,4
34,449,1,5
1784,708,1,4
33,813,5,22
1783,1004,6,27
1784,300,5,26
1784,338,3,12
1784,494,4,28
1784,654,3,12
33,895,3,18
33,1017,3,12
34,839,1,4
34,1026,1,3
1784,1057,1,5
1784,1104,2,11
33,1113,3,14
1784,1119,2,10
1784,1305,1,5
1784,1460,3,13
34,1520,1,3
1849,1779,7,40
1849,1783,8,37
99,1798,6,34
1849,2011,8,34
1849,2424,6,32
1849,2616,7,39
1849,2650,6,29
1849,2655,6,24
1849,2758,6,23
98,2787,10,33
98,2944,10,37
100,1796,4,20
98,3316,9,42
100,2498,3,18
100,3004,2,11
98,3020,10,33
100,2416,3,18
1848,72,10,42
1848,351,10,29
1849,1047,4,27
1849,1329,4,24
1849,1455,4,23
1847,1667,10,40
1849,386,5,23
1848,473,9,28
1850,330,1,3
1848,406,8,27
1850,39,2,7
1849,297,7,31
1850,391,1,5
1848,739,10,37
1849,620,6,36
1848,622,10,46
1849,920,5,24
1849,1402,4,19
1849,1481,5,24
1848,1556,8,40
1849,1633,3,12
1850,358,1,3
1848,654,9,44
1849,1144,2,10
1849,1199,2,10
1849,1319,2,11
1848,1483,7,35
1849,1550,1,3
1849,1582,3,16
1849,1715,2,11
1850,34,2,7
31,87,9,28
31,1776,4,22
31,1830,3,12
31,1913,1,4
31,2059,1,5
31,2196,1,4
31,2241,3,16
31,2309,1,3
31,2343,3,15
31,2404,2,10
33,1835,1,5
33,1841,1,3
31,2192,2,8
31,2426,1,5
31,2513,2,10
31,2519,1,3
31,2695,1,5
32,2720,1,3
31,2991,1,5
32,1851,1,5
32,2271,1,5
33,1957,1,4
33,2027,1,3
31,2369,2,7
31,2560,2,8
31,3189,1,3
31,3321,1,4
32,2333,2,11
32,2609,1,5
1781,15,7,25
31,45,4,24
31,46,2,11
31,61,2,7
1781,62,8,32
1781,72,1,4
31,112,5,31
31,166,6,26
1781,194,3,16
1781,212,2,8
1781,221,4,19
1781,245,3,15
1781,246,3,16
1781,302,6,33
31,350,1,5
1781,369,2,7
1781,450,3,14
1781,484,2,10
31,496,1,5
1781,511,2,9
1781,569,1,5
31,582,1,3
1781,767,1,4
31,802,2,8
1781,897,3,13
1781,921,1,4
1781,929,2,10
1781,1052,2,10
1781,1154,2,7
1782,43,1,4
31,415,4,20
31,566,3,12
31,576,3,18
31,627,3,17
31,720,3,16
31,965,1,3
1781,1212,2,7
1781,1249,3,12
1781,1264,3,15
1781,1345,2,11
1782,1164,1,3
31,1245,2,11
31,1309,2,10
1782,1316,1,5
31,1318,1,4
31,1375,1,3
1781,1402,1,4
1781,1584,2,7
31,1640,1,5
32,644,1,5
32,713,2,7
32,714,2,8
32,1323,1,5
31,1349,2,8
32,1651,1,3
32,1677,1,5
33,38,2,9
32,1736,2,11
31,1771,9,41
31,1816,10,34
31,1857,7,34
31,2013,3,12
31,2061,4,24
31,2214,3,17
31,2352,8,43
31,2527,2,9
31,2702,3,15
31,2796,2,8
32,1916,3,17
32,1938,3,18
31,2073,5,21
31,2122,5,22
32,2225,4,22
32,2551,4,19
32,2558,3,13
32,2858,2,8
31,2861,3,13
33,2341,1,5
33,2375,1,3
32,3134,2,11
32,3251,3,17
32,3356,2,8
33,1912,3,15
33,2071,4,19
33,2181,2,8
33,2429,2,10
33,2474,1,3
32,2642,3,14
93,29,4,22
1781,711,4,18
92,948,6,35
1781,1143,4,28
1781,1243,3,13
1781,1445,4,22
1782,228,3,14
1781,1343,4,23
1782,921,3,12
1782,1465,3,18
1783,589,2,8
1783,601,2,7
1782,1050,3,13
1782,1492,3,14
1782,1651,1,5
1783,504,2,10
1783,804,1,5
1783,831,2,10
1843,22,7,35
1843,341,6,33
1844,451,2,10
1844,892,1,4
1843,1147,4,20
1843,1167,4,25
1844,15,3,16
1844,304,3,15
1842,431,10,45
1843,64,7,28
93,130,4,20
1843,190,7,29
94,233,2,11
1843,533,6,31
93,583,5,23
94,273,1,5
94,382,1,4
1844,624,2,10
1843,634,5,25
1844,748,3,15
1844,836,2,10
1844,881,2,9
1844,899,2,7
1844,958,1,5
1844,997,1,5
1842,1050,10,47
1842,1143,10,34
1842,1145,9,43
1842,1289,9,37
1842,1386,8,34
1843,1345,4,19
1844,1158,1,4
1843,1464,3,16
1844,1334,2,8
92,1342,7,32
92,1385,7,36
92,1473,7,33
93,1174,3,15
92,1275,9,41
93,14,7,38
92,251,10,36
92,666,10,44
93,767,5,30
93,856,5,23
92,944,10,34
92,1125,9,37
92,1308,9,38
93,150,6,30
93,454,6,24
93,1129,5,24
93,1419,3,17
93,1458,3,13
93,1491,4,22
93,1587,3,13
93,1601,3,14
93,1624,3,14
94,24,4,18
31,45,4,18
31,87,9,36
93,2974,8,43
94,2690,4,21
95,1768,1,4
1842,1414,9,44
1843,77,8,30
1844,91,4,26
1781,201,10,36
1781,245,3,18
1843,689,7,27
1781,711,4,24
1843,1035,5,23
1781,1143,4,21
1781,1154,2,9
1781,1212,2,10
1782,43,1,4
1781,302,6,27
1781,448,5,21
1781,763,5,30
1781,1243,3,15
1781,1249,3,14
1781,1264,3,17
1782,450,4,26
1782,1050,3,14
1782,1316,1,3
1781,1345,2,7
1781,1584,2,8
1783,155,4,23
1783,504,2,11
1783,589,2,8
1783,601,2,7
1783,804,1,4
1783,831,2,7
1781,1343,4,25
1782,1349,3,13
1781,1445,4,26
1781,1612,4,28
1782,1130,3,18
1782,1673,3,18
1783,354,3,12
1783,646,3,12
1781,736,6,30
1783,822,3,18
1783,825,3,14
1783,826,3,12
1783,832,3,13
1783,844,1,3
1781,1178,5,33
1783,919,2,11
1783,1014,1,5
1783,1253,1,3
1842,1456,9,42
1843,514,6,25
1843,603,6,29
1843,1313,5,31
1845,140,1,5
1842,1347,10,41
1843,142,9,36
1843,404,9,40
1843,984,6,23
1843,1426,5,24
1844,343,6,31
1844,348,5,29
1844,541,5,31
1844,557,5,24
1844,1026,3,17
1844,1047,3,16
1844,1059,3,17
1842,1450,10,41
1844,1613,2,7
1842,1699,9,39
1843,1257,7,32
1845,40,2,9
31,46,2,9
31,61,2,8
31,112,5,22
31,166,6,37
1845,213,2,11
1845,245,2,11
31,350,1,5
31,415,4,27
31,437,4,28
31,496,1,4
1845,497,2,8
31,566,3,17
31,576,3,18
31,582,1,5
31,627,3,17
31,720,3,15
31,802,2,8
31,965,1,3
31,1245,2,10
31,1309,2,10
31,1318,1,5
31,1375,1,3
31,1640,1,5
32,199,2,9
32,714,2,7
32,925,3,13
32,1323,1,5
32,1661,1,5
32,1677,1,5
33,84,1,5
33,281,1,5
1781,15,7,29
1781,62,8,31
1781,72,1,4
1781,150,6,24
1781,194,3,15
1781,212,2,11
1781,221,4,21
1781,246,3,14
1781,369,2,8
1781,450,3,15
1781,484,2,7
1781,511,2,11
1781,569,1,4
1781,767,1,5
1781,921,1,5
1781,929,2,11
1781,1052,2,10
1781,1402,1,4
31,1776,4,18
31,1781,3,16
1781,1791,8,42
31,1826,2,10
31,1830,3,18
1781,1837,9,28
1781,1842,4,28
31,1855,4,19
31,1913,1,4
1844,1992,3,13
31,1997,6,35
31,2013,3,14
31,2059,1,4
31,2192,2,9
31,2196,1,4
31,2214,3,17
31,2241,3,16
31,2309,1,3
31,2343,3,18
31,2369,2,8
31,2404,2,9
31,2426,1,3
31,2513,2,9
31,2519,1,5
31,2527,2,10
31,2560,2,11
31,2695,1,4
32,2020,1,4
32,2271,1,3
31,2991,1,5
31,3189,1,3
33,1835,1,4
31,2061,4,24
32,182,3,16
33,269,2,10
31,1349,2,9
32,318,3,18
32,436,3,13
33,38,2,7
33,72,3,12
32,416,4,23
32,553,4,20
33,577,1,5
32,1227,4,25
31,1410,4,27
31,1440,4,28
33,2341,1,3
90,1082,10,35
92,1993,2,10
92,2064,2,9
92,2147,3,12
92,2326,2,11
92,2539,2,8
90,2739,10,41
91,2797,4,19
92,2805,1,3
90,2810,8,31
92,2830,1,3
92,2871,1,5
90,3058,9,29
90,3161,8,33
91,3100,4,25
91,3171,4,22
90,3213,8,40
91,3304,4,21
92,2345,3,13
92,3083,1,4
90,3246,8,27
90,3374,9,28
91,1150,9,41
91,1162,9,34
91,1988,8,42
91,2229,8,41
92,918,6,37
92,1085,4,25
91,1201,9,39
92,1292,4,25
91,1328,9,35
91,1649,8,30
92,381,7,39
92,491,6,27
92,1690,3,16
92,2544,4,18
91,3021,6,31
92,588,6,36
92,2738,3,17
92,2806,3,16
90,3288,9,45
92,654,6,31
91,708,10,38
91,1039,10,35
94,1087,1,5
92,1164,5,33
92,1184,4,27
92,1533,4,27
92,1641,4,26
92,1662,9,35
92,2579,3,12
92,3044,2,11
93,163,2,7
93,422,2,11
93,730,1,5
93,1063,2,10
91,1664,8,29
92,2220,10,36
92,2708,8,36
92,2831,8,36
92,3350,7,28
93,1991,8,35
93,2409,6,26
93,2468,7,34
93,2471,7,41
93,2624,6,34
92,3032,9,39
94,2126,2,8
93,2733,6,35
93,2864,5,27
92,2953,10,31
92,3213,7,33
93,3267,4,28
94,1883,4,20
93,2171,8,42
92,2754,10,34
93,34,8,28
93,116,8,27
92,970,9,44
92,1302,10,44
93,125,9,29
93,203,8,39
93,345,8,29
93,687,8,43
93,769,6,27
93,1070,6,26
93,1231,5,27
93,1399,6,31
93,1468,5,26
92,1640,10,44
93,1746,5,28
93,1813,9,38
93,1956,10,35
93,2106,8,28
93,2599,7,33
93,3262,5,23
94,2123,3,18
92,3016,10,44
92,3288,9,46
93,2771,6,33
94,119,5,25
94,229,5,28
94,445,4,25
94,1008,2,10
94,1259,2,8
94,1544,1,3
94,2414,3,16
94,3224,1,4
95,111,2,9
93,1614,6,27
93,1616,7,32
94,546,5,32
93,1056,8,40
93,1091,8,28
93,1194,7,40
1844,1196,1,4
94,1437,3,14
94,1601,3,12
91,1744,5,32
92,3215,10,45
92,3346,10,29
93,1394,1,5
92,1717,5,27
93,2137,9,44
92,3348,10,38
93,2063,10,46
93,2284,9,31
93,2295,10,29
93,2305,10,31
93,2366,10,37
93,2434,9,45
93,2721,8,34
94,1808,5,26
94,1935,4,18
94,2048,4,19
94,2146,4,19
94,2171,4,28
93,2456,9,46
93,2555,9,39
94,2316,5,21
94,2639,3,13
93,2738,8,38
93,2794,7,35
93,2801,7,36
93,2810,7,30
93,3025,7,40
94,2821,3,16
92,3171,9,40
1841,393,10,38
1841,603,9,41
1841,666,7,25
1841,728,7,40
1841,1133,7,28
1841,1237,7,36
1841,1745,6,28
1842,149,6,33
1842,160,5,22
1842,375,5,27
1841,893,7,28
1842,8,8,29
1842,395,6,35
1842,427,6,37
1842,484,5,28
1842,629,5,23
1841,944,8,27
1842,890,5,29
1842,911,4,22
1842,1183,3,17
1842,1246,4,25
1842,1475,2,8
1842,1617,2,11
1843,11,2,7
1843,172,1,4
1842,1720,1,3
1843,145,2,9
1843,201,2,10
1843,216,2,7
1843,327,1,4
1843,478,1,5
91,1515,9,36
1841,2464,9,38
1841,3397,7,26
1842,1938,7,31
1842,2028,7,25
92,2071,5,26
1842,2162,5,29
1842,2529,3,18
1841,2924,8,40
1842,2100,5,33
1842,2326,4,19
1842,2537,4,27
1841,2569,9,28
1842,2578,3,18
1841,2811,9,28
1842,1933,7,37
1842,2629,10,36
1842,2761,10,35
1842,2822,10,35
1842,2867,9,44
1844,1772,6,34
1844,1839,4,25
1844,2279,4,24
1843,2703,8,28
1843,2776,7,35
1844,1878,4,22
1844,2015,4,20
1843,2267,8,43
1844,2314,5,21
1842,2878,4,27
1842,2914,4,21
1842,2943,3,17
1841,2972,9,40
1842,2052,7,36
1842,2980,4,21
1844,2980,3,12
92,3002,2,10
92,3063,2,11
1842,3066,3,13
1844,3113,1,3
91,3114,5,29
1844,3170,2,7
1842,3174,2,9
1842,3198,9,30
1842,3212,8,39
1842,3311,9,32
1843,1954,1,3
1843,2670,7,32
1843,2960,5,26
1841,3142,8,41
1842,3020,5,29
92,3089,2,7
1842,3167,9,36
1842,3201,3,15
1842,3237,2,7
1844,3280,2,11
1842,3381,1,5
1842,3401,9,35
1843,2136,1,5
1843,2152,1,5
92,2576,4,28
91,2598,8,27
92,2604,4,24
91,2677,8,42
91,3412,5,27
92,1841,7,26
91,2556,9,39
92,2798,4,25
91,2848,7,28
91,3094,5,21
92,1937,6,36
92,3161,4,23
91,3212,7,37
92,3245,3,16
92,3249,3,15
91,3262,6,37
90,3279,10,47
91,3369,6,33
92,2800,5,32
91,3185,7,26
1844,3420,3,13
1844,3445,1,3
1845,1874,1,5
1781,1924,1,4
1781,1929,2,10
1781,1952,4,23
1781,1954,2,7
1781,1987,1,4
1781,2014,2,10
1781,2033,3,17
1781,2057,4,20
1781,2160,1,4
1782,2133,1,4
1781,2437,2,8
1781,2770,2,9
1781,2962,1,3
1781,2983,2,8
1781,3104,1,4
1781,3140,1,4
1781,3189,3,12
1781,3373,1,5
1781,3456,2,7
1782,1883,2,7
1782,2303,1,5
1845,2958,1,3
1782,3176,1,4
1781,3234,2,10
1781,3429,1,3
1782,3296,1,4
1782,3359,1,5
92,3455,4,26
91,3467,7,25
92,208,8,32
92,1670,5,27
92,3470,3,16
93,130,4,28
93,477,4,28
93,705,3,13
93,1020,3,13
93,1174,3,13
93,1932,3,17
93,2656,1,5
94,258,1,5
94,273,1,4
93,1269,2,11
91,1570,9,44
93,410,4,18
92,419,8,37
92,436,8,36
92,686,8,39
93,583,5,28
92,727,8,40
92,1209,7,39
92,1342,7,27
92,1385,7,37
92,1609,6,24
92,1737,6,35
94,233,2,11
94,382,1,4
93,591,4,27
93,691,4,20
93,1009,4,19
93,1458,3,16
93,1550,2,9
1841,823,9,33
1841,885,9,37
1841,1022,9,33
1841,1039,9,44
1841,1376,7,41
1841,1707,8,42
1842,97,5,30
1842,826,6,37
1843,382,2,9
1841,1056,9,28
1842,1326,4,18
1841,1630,8,41
1843,136,3,18
1779,307,3,16
1842,464,5,24
1841,674,10,42
1842,183,8,27
1843,493,1,3
1843,677,1,4
1842,715,7,34
1842,878,7,25
1842,997,6,29
1842,1173,5,29
1841,1222,10,32
1842,1597,4,19
1843,440,3,18
1843,743,2,7
1843,822,2,11
1843,1001,1,5
1843,1550,1,4
29,1783,10,45
29,1787,7,37
29,1817,4,23
29,1875,1,4
29,1910,10,33
29,1920,2,10
29,2029,7,38
29,2030,4,20
29,2034,6,27
29,2038,2,10
29,2081,6,37
29,2272,3,17
29,2345,1,5
29,2355,1,4
29,2467,5,26
29,2491,5,26
29,2567,5,28
29,2577,7,31
29,2607,4,18
29,2673,4,22
29,2690,2,7
29,2696,4,18
29,2707,4,28
29,2921,2,11
29,3015,4,25
29,3065,3,13
29,3116,2,8
29,3190,1,3
29,3223,3,15
30,2288,1,5
1779,55,6,30
1779,66,1,4
1779,81,2,8
1779,133,7,30
1779,150,7,29
1779,156,2,10
1779,227,1,4
1779,243,4,27
1779,363,2,8
1779,369,2,11
1779,589,1,4
1779,650,1,4
1779,658,2,10
1779,877,1,3
1779,907,2,11
1780,57,1,3
1780,275,1,4
1779,337,3,18
1780,556,1,5
1780,630,1,5
1780,663,1,3
1779,952,1,4
1780,1016,1,4
1779,1165,2,7
1779,1168,2,7
1779,1485,2,8
1779,1622,1,4
1779,1642,1,4
1779,1740,1,4
1779,1763,1,3
1779,1834,7,28
1779,1840,8,33
1779,1846,5,28
1779,1931,2,11
1779,1934,4,18
1779,1980,3,14
29,1987,8,27
1779,2053,2,11
1779,2092,2,8
1779,2174,2,7
29,2267,7,30
29,2311,9,30
1779,2349,1,5
29,2365,8,39
1779,2366,1,4
1779,2383,2,9
1779,2485,2,10
29,2496,8,36
29,2527,9,44
1779,2617,1,4
29,2623,3,16
30,1759,2,7
30,1860,2,11
30,1958,3,12
30,1975,2,11
30,2075,1,3
29,2093,10,32
29,2138,10,39
29,2288,7,28
29,2371,6,23
29,2594,8,36
29,2605,7,30
1779,2641,1,4
29,2655,8,29
1779,2694,1,4
1779,2717,1,4
1779,2725,2,7
29,2734,7,29
29,2758,7,30
1779,2763,1,5
29,2785,8,39
29,2857,7,41
1779,2873,2,8
1779,2893,1,5
29,2911,7,26
29,2917,7,36
1779,2933,1,3
1779,3043,1,5
1780,2210,1,5
1780,2215,1,5
1780,2329,1,5
1780,2570,1,3
1780,2816,1,3
29,3098,3,17
29,3182,4,27
29,3259,5,21
29,3352,3,13
30,2108,3,16
30,2132,1,4
30,2178,3,16
29,2401,9,41
30,2428,2,11
30,2475,2,10
29,2551,7,39
29,2558,7,28
30,2505,3,12
30,2692,2,8
30,2751,1,5
29,2986,5,22
29,3034,6,30
29,3174,6,26
29,3365,5,21
29,3476,3,12
30,1874,5,29
30,2202,2,10
30,2215,2,10
30,2638,2,8
30,2683,2,7
30,2777,1,4
29,3066,8,35
30,3298,1,3
31,1913,1,5
31,2059,1,4
31,2196,1,4
29,3374,6,28
29,3408,6,29
30,2257,4,22
30,3362,2,10
99,293,8,40
101,5,1,3
29,39,10,33
29,71,8,35
29,80,8,32
29,110,6,29
29,124,8,29
29,130,7,33
1779,1801,4,19
99,1856,10,37
100,2019,7,34
100,2098,5,27
99,2260,9,38
99,2355,10,38
99,2383,8,39
1779,2570,3,15
100,2579,5,25
100,2730,4,21
100,2770,4,20
101,2352,1,3
1779,2780,3,18
1780,2992,1,3
99,3008,8,28
99,3029,8,33
100,1998,7,37
100,2577,5,30
100,2768,5,23
100,2786,5,28
100,2828,5,30
100,2961,5,30
1779,3173,3,18
1779,3248,2,9
1780,2287,2,10
1780,2891,2,9
1780,3068,1,4
1780,3118,1,3
99,3142,8,43
100,3148,4,20
101,1976,3,15
1780,3174,1,3
100,3220,3,14
100,3312,3,16
101,2289,2,8
1780,3321,1,5
100,3395,3,14
100,3406,3,16
100,3458,3,12
101,2154,3,16
101,2933,1,3
101,3120,2,7
1780,3266,1,3
1850,136,5,28
1849,178,8,36
1849,306,8,38
1850,1,5,30
1849,146,10,34
1850,219,5,23
1849,223,9,38
1850,358,1,3
1849,443,9,43
1850,449,4,24
1849,496,9,43
1849,503,9,34
1849,563,9,30
1849,833,8,39
1849,1310,7,40
1850,171,6,23
1849,396,10,45
1850,478,5,24
1850,583,4,25
1849,930,8,27
1849,1241,7,37
1850,264,7,36
1850,609,4,20
1850,1200,3,14
1850,1520,1,3
1849,1597,5,23
1849,1705,6,36
1851,36,2,7
1850,1072,3,12
1850,1746,3,18
100,1781,8,43
102,1892,1,3
1849,2294,10,41
1850,686,6,36
1849,1363,9,31
1850,472,7,28
1850,670,6,26
1850,2322,6,35
1850,2471,5,33
1850,3095,3,14
1851,1985,2,10
1849,3399,7,30
1850,2202,6,37
1850,2880,5,21
1851,2284,1,5
1849,2456,10,42
1849,3130,9,33
1850,1752,7,25
1850,1760,8,43
1849,1992,10,35
1850,2112,6,27
99,2400,10,47
101,2272,3,13
1850,2423,6,36
1850,2444,5,29
1850,2465,5,33
1851,1870,2,8
99,2902,9,30
1850,2935,5,25
100,2951,6,35
1850,3107,4,27
1851,1818,3,17
1851,2208,3,15
1851,2252,2,9
1851,2261,2,8
99,2554,10,36
1849,2582,10,39
101,2895,2,10
101,2981,2,10
1849,3301,8,34
1849,3381,8,37
1851,2281,2,8
1851,2490,2,11
99,3436,8,27
100,3284,5,32
101,3491,2,9
1851,263,3,16
99,450,9,35
99,489,7,36
99,545,7,34
1851,553,2,7
100,725,2,7
99,777,7,41
101,18,1,4
99,610,8,37
99,965,8,41
100,406,5,27
100,2123,7,37
100,2264,7,30
101,26,2,8
101,1845,4,27
102,1787,2,9
102,1960,1,4
99,2986,10,38
99,3119,7,26
101,3100,2,9
99,3440,9,41
99,3451,9,41
101,2064,5,22
101,2192,5,28
101,2427,4,18
100,3372,6,25
102,1848,2,9
102,1918,2,8
102,1929,2,9
102,2334,1,5
1849,301,10,45
1849,372,10,33
1850,78,8,29
1850,137,7,41
1851,668,1,4
1849,1009,9,42
1850,183,7,36
1849,724,10,36
1850,156,8,40
101,418,1,3
1849,993,10,43
1850,1071,4,21
1850,1241,3,18
1849,1250,8,39
1850,1014,5,23
1850,1623,3,13
1851,194,4,21
99,338,10,35
29,352,1,4
29,383,2,11
29,425,2,7
100,452,5,31
29,510,2,7
1850,616,2,8
100,706,4,22
100,757,5,26
100,851,4,26
29,903,1,4
30,628,1,5
29,1048,1,4
29,1207,1,5
30,372,2,10
30,561,1,3
29,635,2,9
29,643,1,3
29,688,3,13
29,698,2,11
29,757,2,8
1850,825,1,4
1850,963,1,4
1851,827,1,3
1851,924,3,12
1851,984,2,8
99,1059,8,35
1850,1343,4,23
1850,1666,3,17
1851,1064,1,4
29,1087,2,9
1851,1126,1,3
1849,1157,10,40
29,1195,1,5
100,1250,3,13
29,1262,2,11
99,1611,5,30
99,1677,5,33
99,1703,5,26
98,1707,10,32
100,1268,3,17
29,1300,1,4
29,1351,1,3
100,1351,2,11
100,1354,2,11
100,1448,2,11
29,1453,1,5
99,1481,6,33
29,1532,1,5
29,1615,3,12
29,1620,3,14
98,1741,9,44
100,1699,3,18
29,1787,7,29
29,1817,4,24
1849,1874,1,5
29,1875,1,4
29,1920,2,8
1849,2936,5,22
1850,1851,3,17
1850,2012,2,9
99,2343,5,22
1849,2962,6,28
1849,2972,5,23
1848,3207,10,31
1848,3422,4,22
1849,1771,8,43
99,1905,6,36
99,1913,6,31
99,2086,5,28
98,2391,10,43
98,2564,10,38
99,2175,6,25
100,2434,2,11
99,2553,4,25
98,2621,10,33
1849,2683,7,33
1849,2764,7,33
1849,2977,5,29
98,2988,9,33
99,3036,4,28
1849,3410,3,16
1850,3101,1,3
1848,3411,9,29
1849,2726,7,33
1849,2743,8,40
1850,2144,4,24
98,2914,8,27
99,2797,4,25
100,2220,2,8
100,2912,1,5
100,2924,1,4
1850,2947,1,4
1850,2970,1,5
99,3124,3,13
1850,3207,1,3
